DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 24,@ PHI,L 7-4,0.2,0,0,0,0,0,0,1,1,6,2,-,-,-,4.06
Jul 23,@ PHI,W 7-6,1.0,0,0,0,0,0,1,1,1,14,3,-,-,-,4.14
Jul 20,@ MIL,W 6-4,0.0,1,1,1,1,0,0,0,1,3,1,-,-,-,INF
Jul 12,@ SD,W 3-2,0.0,1,2,2,0,1,0,1,0,7,2,-,-,-,INF
Jul 11,@ SD,W 4-2,1.0,1,1,1,1,0,1,1,2,14,4,-,-,H(3),3.50
Jul 7,@ LAA,W 3-1,0.2,1,0,0,0,0,0,1,2,11,3,-,-,H(2),3.34
Jul 6,@ LAA,L 3-2,1.0,0,0,0,0,1,1,0,2,16,4,-,-,H(1),3.41
Jul 4,vs PIT,W 6-4,0.1,1,0,0,0,0,1,0,1,10,2,-,-,-,3.51
Jul 1,vs COL,W 6-4,1.0,0,0,0,0,0,1,1,1,8,3,-,W(3-2),-,3.55
Jun 30,vs COL,L 3-1,2.0,0,0,0,0,0,3,0,3,24,6,-,-,-,3.66
Jun 26,vs CHC,L 9-4,1.2,4,2,1,0,1,2,2,5,37,10,-,-,-,3.90
Jun 24,@ NYM,W 8-7,2.0,1,0,0,0,1,2,1,4,31,8,-,W(2-2),-,3.81
Jun 20,@ CHC,L 4-0,0.2,0,0,0,0,0,0,2,0,5,2,-,-,-,4.10
Jun 19,@ CHC,W 4-3,1.0,0,0,0,0,0,2,0,1,11,3,-,-,-,4.21
Jun 17,vs SF,L 4-1,2.0,0,0,0,0,3,3,2,1,42,10,-,-,-,4.38
Jun 9,vs ATL,L 5-3,0.1,0,0,0,0,0,1,0,0,7,1,-,-,-,4.76
Jun 7,@ PIT,W 8-7,1.0,0,0,0,0,0,1,0,2,15,3,-,-,-,4.84
Jun 6,@ PIT,L 11-9,1.1,3,2,0,0,1,1,4,3,26,9,-,L(1-2),-,5.06
Jun 5,@ PIT,W 5-0,1.0,1,0,0,0,0,1,1,2,13,4,-,-,-,5.40
Jun 2,@ COL,W 12-4,2.0,1,0,0,0,0,2,4,1,31,7,-,-,-,5.68
May 29,vs PHI,L 6-1,2.0,4,2,2,0,1,2,3,5,47,11,-,-,-,6.35
May 26,vs SD,L 7-5,0.2,1,1,1,0,0,0,1,2,14,3,-,L(1-1),-,6.00
May 21,vs COL,L 2-1,1.0,0,0,0,0,1,0,3,0,14,4,-,-,-,5.65
May 19,@ WSH,W 5-4,1.1,2,0,0,0,0,0,4,2,19,6,-,-,BlSv(1),6.08
May 16,@ MIA,L 6-5,0.2,1,0,0,0,1,0,2,1,13,4,-,-,-,6.75
May 13,vs CIN,L 5-3,2.0,1,0,0,0,2,1,2,4,23,9,-,-,-,7.15
May 10,vs CIN,L 4-1,1.0,1,1,1,1,0,0,1,3,7,4,-,-,-,8.68
May 8,vs ARI,L 8-5,1.0,0,0,0,0,0,2,0,1,11,3,-,-,-,8.64
May 5,@ SD,L 7-4,1.2,3,2,2,0,1,1,2,3,22,7,-,-,-,9.82
May 2,@ ARI,W 2-1,2.0,0,0,0,0,0,3,1,2,24,6,-,W(1-0),-,9.53
Apr 30,@ ARI,L 8-5,1.0,1,2,1,0,2,0,1,3,28,6,-,-,-,14.73
Apr 28,@ SF,L 8-3,0.2,2,4,4,0,2,0,1,3,25,6,-,-,-,16.88
Apr 25,vs MIA,L 8-6,1.0,2,1,1,1,0,2,0,3,24,5,-,-,-,4.50
Apr 24,vs MIA,L 3-2,1.0,0,0,0,0,0,2,0,1,11,3,-,-,-,0.00
