DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 25,vs LAD,W 7-3,1.1,0,0,0,0,2,2,1,1,27,6,-,-,Sv(10),2.02
Jul 23,vs LAD,L 7-6,0.1,1,2,2,0,3,1,1,0,30,5,-,L(1-3),-,2.10
Jul 22,vs SD,W 5-0,0.1,0,0,0,0,0,0,1,0,3,1,-,-,-,1.59
Jul 12,@ BAL,W 5-4,1.0,0,0,0,0,0,1,1,1,13,3,-,-,Sv(9),1.60
Jul 11,@ NYM,L 3-0,1.0,0,0,0,0,0,1,1,1,13,3,-,-,-,1.65
Jul 9,@ NYM,L 4-3,2.0,0,0,0,0,0,1,4,1,29,6,-,-,-,1.71
Jul 7,@ PIT,W 3-2,1.0,1,0,0,0,0,2,0,2,19,4,-,-,H(10),1.82
Jul 3,vs BAL,W 3-2,1.1,1,0,0,0,2,2,3,0,28,7,-,-,Sv(8),1.88
Jun 30,vs WSH,W 3-2,1.0,1,0,0,0,0,0,2,2,13,4,-,-,Sv(7),1.98
Jun 28,vs WSH,W 4-3,0.2,0,0,0,0,0,2,0,0,11,2,-,-,Sv(6),2.05
Jun 27,vs NYY,W 3-0,2.0,0,0,0,0,0,3,3,0,25,6,-,-,Sv(5),2.10
Jun 24,@ WSH,L 8-6,0.1,3,2,2,0,1,0,2,2,19,5,-,L(1-2),BlSv(1),2.28
Jun 23,@ WSH,W 5-3,1.0,0,0,0,0,0,2,1,0,17,3,-,-,Sv(4),1.54
Jun 19,vs STL,L 7-6,1.0,1,1,1,1,0,2,1,1,13,4,-,L(1-1),-,1.61
Jun 17,@ MIL,W 10-9,1.1,1,0,0,0,2,3,0,2,35,7,-,-,H(9),1.27
Jun 16,@ MIL,W 4-1,1.0,1,0,0,0,0,2,1,1,17,5,-,-,H(8),1.35
Jun 12,vs COL,W 5-4,1.0,1,0,0,0,0,1,0,3,13,4,-,-,Sv(3),1.42
Jun 10,vs MIL,W 4-3,2.0,3,1,1,0,0,4,4,1,41,9,-,-,H(7),1.50
Jun 6,@ CHC,L 7-5,1.1,1,2,2,0,1,1,0,4,26,6,-,-,-,1.13
Jun 5,@ CHC,W 6-1,1.0,0,0,0,0,0,1,1,1,9,3,-,-,-,0.00
May 31,@ LAD,W 2-1,2.0,0,0,0,0,0,2,2,2,23,6,-,-,Sv(2),0.00
May 28,@ LAD,L 5-4,1.1,0,0,0,0,0,3,1,0,18,4,-,-,H(6),0.00
May 26,vs TOR,W 2-1,1.1,1,0,0,0,0,1,3,0,12,4,-,W(1-0),-,0.00
May 23,vs ATL,W 4-0,1.1,0,0,0,0,0,1,3,0,12,4,-,-,H(5),0.00
May 21,vs ATL,W 3-0,1.0,1,0,0,0,0,1,1,2,18,4,-,-,H(4),0.00
May 19,@ STL,W 7-6,2.0,0,0,0,0,0,2,1,3,31,6,-,-,Sv(1),0.00
May 17,@ STL,W 6-2,0.2,0,0,0,0,0,0,1,1,8,2,-,-,H(3),0.00
May 13,vs NYM,W 4-2,1.0,0,0,0,0,0,2,0,1,12,4,-,-,H(2),0.00
May 10,vs SF,W 6-3,1.0,0,0,0,0,0,1,2,0,11,3,-,-,H(1),0.00
May 9,vs SF,W 11-3,1.0,0,0,0,0,0,1,1,1,8,3,-,-,-,0.00
May 7,vs SF,W 11-0,1.0,0,0,0,0,0,1,0,2,17,3,-,-,-,0.00
