DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jun 18,vs LAD,L 8-7,3.0,7,5,5,1,0,3,3,10,51,16,28,L(3-6),-,7.35
Jun 12,@ SD,L 9-3,4.2,13,9,9,2,0,2,9,15,90,27,4,L(3-5),-,7.01
Jun 7,vs STL,W 6-4,5.2,8,4,4,1,2,4,7,13,94,26,39,-,-,6.25
Jun 2,vs ATL,W 3-2,6.0,7,2,2,1,1,2,5,17,93,25,51,-,-,6.24
May 27,@ PHI,L 4-3,5.0,5,3,3,3,1,4,3,12,84,20,48,-,-,6.62
May 21,vs COL,L 6-4,5.1,9,6,6,4,2,4,5,15,89,27,28,L(3-4),-,6.75
May 16,@ CHC,L 9-5,5.0,8,5,5,2,2,1,7,15,88,25,30,L(3-3),-,6.31
May 11,@ SF,W 3-2,6.0,6,2,2,2,1,3,6,14,85,24,54,-,-,5.94
May 5,vs SF,W 13-3,5.1,5,3,2,1,1,4,5,12,95,22,51,W(3-2),-,6.53
Apr 30,@ STL,W 5-4,4.0,5,4,4,0,4,2,6,9,87,21,34,-,-,7.20
Apr 23,vs CHC,W 7-5,6.0,3,2,2,1,0,7,5,9,66,21,65,W(2-2),-,6.86
Apr 18,vs BAL,W 9-3,5.0,5,3,3,1,2,4,6,10,82,22,47,W(1-2),-,8.40
Apr 13,vs MIL,L 5-1,6.0,7,5,5,2,0,2,8,15,80,25,40,L(0-2),-,9.90
Apr 8,@ STL,L 10-4,4.0,6,6,6,2,3,3,7,8,75,21,26,L(0-1),-,13.50
