DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 23,@ MIL,L 6-1,5.2,6,5,5,0,5,5,12,5,107,27,37,L(6-7),-,3.94
Jul 11,@ PIT,L 2-0,6.0,6,2,2,1,1,4,8,11,89,24,55,L(6-6),-,3.72
Jul 6,vs MIA,W 3-2,5.0,8,2,2,0,4,4,8,7,114,24,43,-,-,3.76
Jul 1,@ PHI,L 4-3,5.0,3,3,3,0,4,4,8,6,89,22,49,-,-,3.77
Jun 25,@ TB,L 11-0,1.0,3,6,6,1,5,2,1,3,62,11,20,L(6-5),-,3.68
Jun 20,vs BAL,L 3-0,4.0,5,2,2,1,0,2,9,5,49,16,46,L(6-4),-,3.08
Jun 15,@ TOR,L 6-5,6.0,9,5,5,2,2,3,9,14,104,28,35,L(6-3),-,3.01
Jun 9,vs SF,W 7-5,3.1,6,4,4,1,4,3,7,6,97,20,31,-,-,2.65
Jun 2,@ ATL,W 5-3,7.0,5,3,3,1,0,9,7,10,102,26,64,-,-,2.27
May 28,@ BAL,W 6-0,7.2,6,0,0,0,2,3,14,9,114,28,68,W(6-2),-,2.10
May 21,vs SD,W 10-2,7.0,2,2,2,1,3,5,9,9,111,26,67,W(5-2),-,2.38
May 15,vs NYY,W 5-3,5.0,6,3,2,1,4,5,8,8,111,25,-,-,-,2.36
May 9,@ SD,L 2-1,6.0,5,1,1,0,3,8,9,5,110,25,63,-,-,2.22
May 4,vs PHI,W 7-3,5.0,2,0,0,0,2,5,9,4,89,20,-,W(4-2),-,2.33
Apr 29,vs ARI,W 3-1,7.0,6,1,1,0,2,8,9,9,114,28,67,W(3-2),-,2.67
Apr 23,@ SF,L 4-2,5.0,4,3,3,0,3,4,9,7,94,23,48,L(2-2),-,3.04
Apr 17,@ NYM,W 5-2,5.1,8,2,2,0,2,5,11,7,97,25,47,W(2-1),-,2.49
Apr 12,vs COL,L 5-1,5.0,5,3,2,1,3,7,9,5,106,24,51,L(1-1),-,2.20
Apr 7,vs NYM,L 3-2,5.1,6,1,1,0,3,6,8,7,92,24,55,-,-,1.59
Apr 1,@ CIN,W 6-5,6.0,5,1,1,0,1,7,4,12,91,24,-,W(1-0),-,1.50
