DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 20,@ MIL,W 6-4,6.0,5,1,1,0,4,9,4,8,95,25,63,W(3-4),-,4.26
Jul 14,vs LAA,L 5-4,1.0,0,0,0,0,2,2,0,1,26,5,-,-,-,4.55
Jul 10,@ SD,L 4-1,7.0,8,4,4,2,1,7,11,10,96,29,51,L(2-4),-,4.64
Jul 4,vs PIT,W 6-4,5.0,4,2,2,0,1,5,4,10,73,20,55,W(2-3),-,4.56
Jun 29,vs COL,L 3-1,6.2,6,1,1,1,0,10,8,7,110,27,68,L(1-3),-,4.68
Jun 24,@ NYM,W 8-7,5.0,5,4,4,1,1,5,3,12,89,24,45,-,-,5.30
Jun 19,@ CHC,L 2-1,6.0,3,0,0,0,2,6,7,8,90,23,70,-,-,4.99
May 19,@ WSH,W 5-4,0.0,0,0,0,0,0,0,0,0,2,0,50,-,-,6.20
May 13,vs CIN,L 5-3,5.2,6,3,2,1,4,4,11,9,98,28,47,L(1-2),-,6.20
May 8,vs ARI,L 8-5,4.0,7,5,5,3,2,5,4,10,79,21,31,-,-,7.11
Apr 14,vs ARI,L 9-1,5.0,7,7,7,2,2,5,4,12,96,23,28,L(1-1),-,6.00
Apr 7,@ SF,L 7-5,4.0,5,3,3,1,2,6,2,8,76,18,44,-,-,2.70
Apr 1,vs SF,W 9-0,6.0,5,0,0,0,3,5,7,10,82,25,64,W(1-0),-,0.00
