DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 24,@ MIL,L 5-4,0.2,2,1,1,0,1,1,2,1,12,5,-,L(0-1),-,2.87
Jul 22,vs ATL,W 6-2,0.2,1,0,0,0,0,0,2,1,11,3,-,-,H(2),2.68
Jul 20,vs ATL,L 8-5,1.0,1,0,0,0,1,0,3,1,14,5,-,-,-,2.72
Jul 14,@ NYM,L 7-4,1.0,1,0,0,0,0,2,1,1,16,4,-,-,-,2.80
Jul 13,@ NYM,L 4-2,1.0,1,0,0,0,0,2,1,1,13,4,-,-,-,2.88
Jul 10,@ PIT,W 5-1,0.2,1,0,0,0,1,2,1,0,16,4,-,-,-,2.97
Jul 9,@ PIT,L 6-3,1.0,0,0,0,0,1,0,2,1,14,4,-,-,-,3.03
Jul 8,vs MIA,L 10-2,2.0,3,0,0,0,0,1,3,5,28,9,-,-,-,3.13
Jul 4,vs BOS,L 3-0,4.0,1,0,0,0,0,4,7,1,46,12,-,-,-,3.34
Jul 3,vs BOS,L 11-4,1.0,1,2,2,1,1,0,3,1,19,5,-,-,-,3.86
Jul 1,@ PHI,L 4-3,0.2,1,0,0,0,0,1,1,1,12,3,-,-,-,3.28
Jun 29,@ PHI,W 17-7,1.0,0,0,0,0,0,1,2,0,9,3,-,-,-,3.38
Jun 25,@ TB,L 11-0,2.0,3,1,1,0,0,3,6,1,35,10,-,-,-,3.52
Jun 24,vs PHI,W 8-6,1.0,0,0,0,0,0,0,2,1,11,3,-,-,-,3.43
Jun 22,vs PHI,L 12-2,2.0,3,2,2,1,0,2,1,5,28,8,-,-,-,3.60
Jun 20,vs BAL,L 3-0,2.0,1,0,0,0,0,2,1,4,25,7,-,-,-,3.00
Jun 18,vs NYY,L 4-2,1.0,1,0,0,0,0,0,2,2,14,4,-,-,-,3.38
Jun 12,@ NYY,L 3-0,1.0,2,0,0,0,0,1,3,0,12,4,-,-,-,3.60
Jun 10,vs SF,L 2-0,0.2,1,0,0,0,0,0,1,2,5,3,-,-,-,3.86
Jun 8,vs SF,L 9-5,1.2,2,0,0,0,0,0,2,5,29,7,-,-,-,4.05
Jun 6,vs TB,W 11-2,1.0,1,0,0,0,0,1,1,1,9,3,-,-,-,4.63
Apr 20,@ LAD,W 5-2,0.1,1,1,1,0,1,1,1,0,16,3,-,-,H(1),5.06
Apr 16,@ NYM,W 8-6,1.0,0,2,1,0,2,0,3,0,20,5,-,-,-,4.35
Apr 12,vs COL,L 5-1,1.0,3,2,2,1,0,1,2,3,19,6,-,-,-,3.86
Apr 11,vs ATL,L 5-3,1.2,0,0,0,0,0,1,2,2,18,6,-,-,-,2.16
Apr 8,vs NYM,L 6-5,1.0,0,0,0,0,0,1,1,1,7,3,-,-,-,2.70
Apr 7,vs NYM,L 3-2,0.2,0,0,0,0,0,0,1,1,7,2,-,-,-,3.18
Apr 4,@ ATL,L 7-1,2.0,0,0,0,0,1,3,1,2,31,7,-,-,-,3.60
Apr 2,@ ATL,W 8-1,1.0,0,0,0,0,0,1,0,2,14,3,-,-,-,6.00
Apr 1,@ CIN,W 6-5,1.0,0,0,0,0,0,0,1,1,3,2,-,-,-,9.00
Mar 31,@ CIN,W 13-7,1.0,2,2,2,1,0,2,1,2,19,5,-,-,-,18.00
